DATE,GDP,GDPDEF,HOANBS,PNFI,PCE,CNP16OV,ford_tfp,dtfp_util,GDPpc,PCEpc,PNFIpc,HOANBSpc,LABOR_PROD
1949Q1,275.034,13.053,45.812,28.583,,103584.33333333333,,-1.864392801073092,-850.026464073979,,-1076.4347231625293,-819.5329239218639,-77.66693315542604
1949Q2,271.351,12.923,45.058,27.476,,103838.0,0.949669658354874,6.2265802145534055,-850.6182755114932,,-1079.6283044543236,-823.7274375000181,-76.35460325180651
1949Q3,272.889,12.863,44.573,26.112,,104127.33333333333,0.126884524754046,3.5559993365190574,-849.8659642181376,,-1084.5329782496535,-829.0974809399955,-74.24181485426567
1949Q4,270.627,12.864,44.382,25.628,,104427.66666666667,-1.13033039754291,0.13129431826237603,-850.9941149115315,,-1086.6997134368216,-831.2564421931606,-74.6525205240719
1950Q1,280.828,12.845,44.73,26.386,,104733.33333333333,1.09936841185673,8.14174638536301,-847.4384964417244,,-1083.929378023581,-828.6339149673963,-71.58566657264528
1950Q2,290.383,12.888,45.836,28.855,,105020.33333333333,0.001545127903469,-0.5208335200691305,-844.7005165767882,,-1075.592261889716,-819.9625973022487,-71.01657131466669
1950Q3,308.153,13.168,47.278,31.91,,105248.33333333333,0.098635370119052,-0.01683284361900128,-841.1271147161935,,-1067.8948119751062,-810.1158475816349,-70.32383020741244
1950Q4,319.945,13.415,47.715,32.919,,104982.33333333333,-0.610338955517213,0.7244106718626098,-838.9771738871135,,-1066.3870846215937,-806.7497362338347,-69.34701917252329
1951Q1,336.0,13.9,48.517,33.139,,104692.33333333333,-1.56586146878796,-2.9454012352394763,-837.355884926343,,-1068.9959172698582,-805.8070332561934,-69.66919321646029
1951Q2,344.09,13.992,48.906,34.124,,104506.66666666667,-0.587264576688984,-1.824149369317025,-835.4588630859942,,-1066.5490932875257,-802.7005195158955,-68.7482574994914
1951Q3,351.385,14.0,48.437,34.843,,104542.66666666667,2.18463474385381,10.996519336082612,-833.4525401689455,,-1064.5555633934937,-800.6498304319678,-65.74388256502624
1951Q4,356.178,14.16,48.461,34.642,,104746.66666666667,-0.149335027338071,-1.0609367213513454,-833.429049785202,,-1066.4654284997614,-801.423319673204,-65.57498331230939
1952Q1,359.82,14.153,48.774,35.131,,104863.33333333333,-1.16621589274081,-4.947766699020209,-832.4735903380813,,-1065.1255878217858,-800.1329262466155,-65.1520093335719
1952Q2,361.03,14.17,48.569,35.765,,105006.66666666667,1.06554991203247,7.721722669784943,-832.3945115517072,,-1063.5936411329858,-798.480935762727,-64.51514636343065
1952Q3,367.701,14.329,48.92,32.892,,105342.66666666667,-1.99005942739398,-3.2001445455690725,-831.9989155393017,,-1073.402979619627,-807.1744340461805,-64.52016586415328
1952Q4,380.812,14.368,50.218,35.816,,105703.0,0.623684975020737,0.1528787535241083,-829.1086250203477,,-1065.4997344290553,-798.999383273071,-63.90712246995075
1953Q1,387.98,14.371,50.734,37.791,,106672.0,1.86119861298451,9.099229646014486,-828.1772480046991,,-1061.0655292911674,-794.5443005819566,-63.08547924667566
1953Q2,391.749,14.4,50.827,38.465,,106904.66666666667,0.465091400271562,4.533189607343806,-827.629962856353,,-1059.7172220237132,-792.9944013655178,-62.50345874508783
1953Q3,391.171,14.46,50.328,39.614,,107139.66666666667,-0.655966370207898,5.175109580415471,-828.4129970433166,,-1057.409218383158,-790.2705967100962,-62.080299446485995
1953Q4,385.97,14.487,49.542,39.2,,107503.33333333333,-0.60215228089257,2.1672567918140206,-830.2769183143372,,-1058.9852082584162,-791.6600387024645,-62.03128439856559
